Book_name,Price,Availability,UPC,Genre,Image_URL,Book_URL
Rogue Lawyer (Rogue Lawyer #1),,In stock (3 available),b4f5672f68ec3a83,Add a comment,https://books.toscrape.com/media/cache/2d/d0/2dd096d0fa0af96560c16aeffea83d4a.jpg,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
The Dream Thieves (The Raven Cycle #2),,In stock (5 available),fec06f52054ea900,Default,https://books.toscrape.com/media/cache/77/1a/771a0d24c0ed726761a4ad4a4327e7d8.jpg,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html
On a Midnight Clear,,In stock (16 available),b757c0c361e689ce,Add a comment,https://books.toscrape.com/media/cache/75/9d/759d9276739200e2cb8101a36449ba20.jpg,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html
Online Marketing for Busy Authors: A Step-By-Step Guide,,In stock (16 available),9ffa38d3b832433a,Self Help,https://books.toscrape.com/media/cache/49/e1/49e1f207b2149e34390a2c6aa7cfc113.jpg,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html
Princess Between Worlds (Wide-Awake Princess #5),,In stock (16 available),0e691eda369f4e09,Fantasy,https://books.toscrape.com/media/cache/db/01/db01b38d3200a5faff4ead42791416e4.jpg,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html
The Art Forger,,In stock (16 available),80cfab6bcff3a244,Add a comment,https://books.toscrape.com/media/cache/f5/3b/f53bc7b18914c97de7c23967293be119.jpg,https://books.toscrape.com/catalogue/the-art-forger_930/index.html
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",,In stock (16 available),43c6a960757cf559,Health,https://books.toscrape.com/media/cache/9c/c6/9cc673854af8fd155953384b3cac334e.jpg,https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html
The Death of Humanity: and the Case for Life,,In stock (16 available),bd261725b99f5983,Philosophy,https://books.toscrape.com/media/cache/3f/f6/3ff6fe5d0c5ca7ab2ed8b5971e299caa.jpg,https://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html
The Gutsy Girl: Escapades for Your Life of Epic Adventure,,In stock (16 available),acd86a5426e21ca0,Nonfiction,https://books.toscrape.com/media/cache/73/cb/73cb1236d96f455d712516fffeae2304.jpg,https://books.toscrape.com/catalogue/the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html
The Electric Pencil: Drawings from Inside State Hospital No. 3,,In stock (16 available),a30b270e25489e5c,Nonfiction,https://books.toscrape.com/media/cache/b1/0f/b10faf0dee8994865437ffc79682dc2f.jpg,https://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html
"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",,In stock (16 available),8c9e6bf2467d740d,Default,https://books.toscrape.com/media/cache/a5/b8/a5b8d2d5165a06fc762e8eaf8b04f98f.jpg,https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html
The Rest Is Noise: Listening to the Twentieth Century,,In stock (3 available),e2d47e82c50d41d9,Add a comment,https://books.toscrape.com/media/cache/fe/74/fe7494f92b03b9c178cf19a038011f18.jpg,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
The Purpose Driven Life: What on Earth Am I Here for?,,In stock (3 available),0e7beedf0ee9380c,Add a comment,https://books.toscrape.com/media/cache/e8/67/e867d03f2a94d84ff1be5800a34b9a95.jpg,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),,In stock (3 available),a8b0ea6490bc818f,Add a comment,https://books.toscrape.com/media/cache/f4/00/f4000d1f2348894ec00679674a5b5d4f.jpg,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
"Blue Lily, Lily Blue (The Raven Cycle #3)",,In stock (5 available),ad5e078beceaeb4a,Default,https://books.toscrape.com/media/cache/16/67/16674db55d7c7c37bf19e1aed4a8cc57.jpg,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
Drama,,In stock (5 available),d5ad4c92d8bf26c9,Default,https://books.toscrape.com/media/cache/46/04/4604cba3ffbb4936dd3edb9cbfe26393.jpg,https://books.toscrape.com/catalogue/drama_371/index.html
Evicted: Poverty and Profit in the American City,,In stock (5 available),75cc85cdbe9ad46b,Add a comment,https://books.toscrape.com/media/cache/db/27/db27a90497bcb1b1d8e59dec06264256.jpg,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
Fool Me Once,,In stock (5 available),630e766f0a1987dd,Default,https://books.toscrape.com/media/cache/2e/ba/2eba785f249284b61928d98972c1b2ca.jpg,https://books.toscrape.com/catalogue/fool-me-once_374/index.html
Harry Potter and the Deathly Hallows (Harry Potter #7),,In stock (5 available),6c49258724f11770,Default,https://books.toscrape.com/media/cache/d6/2b/d62b299736dda60f16eb4c5b23f81a82.jpg,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),,In stock (5 available),d219d4e325e6f204,Default,https://books.toscrape.com/media/cache/3b/f1/3bf1eded8dda102ca3f572540273f587.jpg,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html
If I Stay (If I Stay #1),,In stock (5 available),7284d85428305f5a,Default,https://books.toscrape.com/media/cache/c2/62/c262c55a104878043319173d79986c89.jpg,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html
"The End of Faith: Religion, Terror, and the Future of Reason",,In stock (3 available),b3f2bc2cefb35f05,Add a comment,https://books.toscrape.com/media/cache/69/97/69978f609f9c1cb470ce1aa0774cf9d1.jpg,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),,In stock (3 available),8f5d16a5a9bd58b2,Add a comment,https://books.toscrape.com/media/cache/fb/c5/fbc5ed73ca9452af655115c7bd006e83.jpg,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
The Complete Poems,,In stock (3 available),23707d3ddf14a999,Add a comment,https://books.toscrape.com/media/cache/e5/cb/e5cb32b76ae2e45823f1d50446c9ae58.jpg,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
The Mistake (Off-Campus #2),,In stock (15 available),99ff4cc6491e8f5c,New Adult,https://books.toscrape.com/media/cache/95/49/9549db6862283a388659611bda63b97b.jpg,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
The Matchmaker's Playbook (Wingmen Inc. #1),,In stock (15 available),08db62f24627e71f,New Adult,https://books.toscrape.com/media/cache/e9/e3/e9e3736effeb4982324dd0e4e64b2e81.jpg,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,,In stock (16 available),0da9aa9d24677fc0,Nonfiction,https://books.toscrape.com/media/cache/26/65/2665876e19a6c92130f02cfda3bd3846.jpg,https://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html
The Hook Up (Game On #1),,In stock (1 available),6e473eff459e809f,New Adult,https://books.toscrape.com/media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",,In stock (16 available),31075275518532d7,Add a comment,https://books.toscrape.com/media/cache/c9/eb/c9eb6ecf45abf796df0044600db65e55.jpg,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html
A Game of Thrones (A Song of Ice and Fire #1),,In stock (5 available),03cbb67c0f990d87,Add a comment,https://books.toscrape.com/media/cache/37/09/3709ede7460008ec539deb7cd44b688e.jpg,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
A Clash of Kings (A Song of Ice and Fire #2),,In stock (5 available),89a89e76f3516357,Add a comment,https://books.toscrape.com/media/cache/6d/73/6d739416776a66c258ef0cb35f3eb9e1.jpg,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
The Tipping Point: How Little Things Can Make a Big Difference,,In stock (3 available),224fa77d4b248046,Add a comment,https://books.toscrape.com/media/cache/ba/ab/baab7240d3d472f4f868ae8b4481365b.jpg,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,,In stock (16 available),aadee1c326d286e3,Science,https://books.toscrape.com/media/cache/a3/9e/a39e7c5c9fc61c2ae0f81116aa8cbb0e.jpg,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html
Shameless,,In stock (1 available),c068c013d6921fea,New Adult,https://books.toscrape.com/media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg,https://books.toscrape.com/catalogue/shameless_52/index.html
Off Sides (Off #1),,In stock (1 available),b6f1cfadc4dd79d4,New Adult,https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Please Kill Me: The Uncensored Oral History of Punk,,In stock (8 available),4a823d80aa30dbb0,Music,https://books.toscrape.com/media/cache/8e/bb/8ebbba84c204b011527a8f4bd082b03f.jpg,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
Still Life with Bread Crumbs,,In stock (14 available),fe44cc816576c652,Fiction,https://books.toscrape.com/media/cache/a3/eb/a3ebe1ca5df0d3ff3e3d2b8fb8b2a551.jpg,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html
Kindle Paperwhite User's Guide,,In stock (2 available),fb495f9f9015a772,Nonfiction,https://books.toscrape.com/media/cache/06/71/0671e3db3053c0dc22122eda29d6734c.jpg,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
The Hunger Games (The Hunger Games #1),,In stock (4 available),6d2f70d9424f41a1,Default,https://books.toscrape.com/media/cache/4e/9d/4e9de73d08f8c0b1b6ea859a93f1aa31.jpg,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
H is for Hawk,,In stock (2 available),b6d3f4f4ee1f6069,Nonfiction,https://books.toscrape.com/media/cache/14/00/140096c16c6e0b5d6df9d19f9493e8a5.jpg,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
The Shining (The Shining #1),,In stock (4 available),d4de23aa98acc65b,Default,https://books.toscrape.com/media/cache/ea/cb/eacbd43aaf46f527416aa5d6561b29ad.jpg,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
Vogue Colors A to Z: A Fashion Coloring Book,,In stock (4 available),a8f4577a48023344,Default,https://books.toscrape.com/media/cache/09/db/09db3ae79413c88e4ca1aab30368d63d.jpg,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
Alight (The Generations Trilogy #2),,In stock (5 available),d9290e99f189ce84,Default,https://books.toscrape.com/media/cache/43/74/43749a90eed0e03d9975116ad44fbde3.jpg,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
Travels with Charley: In Search of America,,In stock (1 available),0268f149d014b389,Nonfiction,https://books.toscrape.com/media/cache/3f/c2/3fc2d771fe5f12df5de998d99036a35a.jpg,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
The Tumor,,In stock (1 available),6514add13c82b115,Nonfiction,https://books.toscrape.com/media/cache/8a/14/8a14b06317e794b3469e57d20270f80f.jpg,https://books.toscrape.com/catalogue/the-tumor_85/index.html
The End of the Jesus Era (An Investigation #1),,In stock (1 available),09659d1639a1f978,Nonfiction,https://books.toscrape.com/media/cache/fa/9d/fa9db3f9dfc5a859c091d1262a56a89f.jpg,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
Kill 'Em and Leave: Searching for James Brown and the American Soul,,In stock (8 available),39eefec3a8498dde,Music,https://books.toscrape.com/media/cache/d4/8e/d48ee3fe30d6d9b9cc550b76dae5984a.jpg,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,,In stock (16 available),7858914fad68493c,Nonfiction,https://books.toscrape.com/media/cache/f4/21/f4210912ca58ef35f8ad120fe3dfed38.jpg,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html
"Eat, Pray, Love",,In stock (1 available),df56868afd166557,Nonfiction,https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),,In stock (16 available),09555be379ad9253,Sequential Art,https://books.toscrape.com/media/cache/8b/ab/8bab133ec9f8248a8d5f5ea5c09d0f56.jpg,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html
Alice in Wonderland (Alice's Adventures in Wonderland #1),,In stock (1 available),cd2a2a70dd5d176d,Classics,https://books.toscrape.com/media/cache/99/df/99df494c230127c3d5ff53153d1f23a3.jpg,https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html
"Chronicles, Vol. 1",,In stock (7 available),4781b6bfd6f7a2c5,Music,https://books.toscrape.com/media/cache/df/bd/dfbd53a5c4bcb1bf676bf2a86335adbb.jpg,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",,In stock (16 available),9a9d6e9bc555731e,History,https://books.toscrape.com/media/cache/27/a1/27a1ebe79d6e6759ec68ea9f427a4f71.jpg,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html
Unicorn Tracks,,In stock (16 available),7ae099f3898e0209,Fantasy,https://books.toscrape.com/media/cache/9b/09/9b0935dc936c92900c2dc5d2114da72f.jpg,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html
A Summer In Europe,,In stock (7 available),cc1936a9f4e93477,Travel,https://books.toscrape.com/media/cache/6c/e3/6ce3003931701c7a3fd5354917538ea9.jpg,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html
The Great Railway Bazaar,,In stock (6 available),48736df57e7bec9f,Travel,https://books.toscrape.com/media/cache/d5/82/d582f6b0261c2842330e893962276295.jpg,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",,In stock (16 available),d170b5a0da46380e,Nonfiction,https://books.toscrape.com/media/cache/88/a4/88a4b5f7236b8a36ba972be5ebe4f252.jpg,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html
"We Love You, Charlie Freeman",,In stock (16 available),8d455c7539795d2a,Fiction,https://books.toscrape.com/media/cache/87/a2/87a2fddd7f6b240c0351e1eb950b6716.jpg,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html
Untitled Collection: Sabbath Poems 2014,,In stock (16 available),657fe5ead67a7767,Poetry,https://books.toscrape.com/media/cache/65/6e/656e79dfd4f8b6bf19ffde2c75ceda81.jpg,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html
Peak: Secrets from the New Science of Expertise,,In stock (5 available),6036239d2ab349b7,Science,https://books.toscrape.com/media/cache/7c/04/7c04c7a92b5ba83361eba81fa364a2ca.jpg,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
Outlander (Outlander #1),,In stock (4 available),5de4baa88061a77a,Default,https://books.toscrape.com/media/cache/2e/3f/2e3f900dfa0d70799f009f1c07f54697.jpg,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html
Harry Potter and the Sorcerer's Stone (Harry Potter #1),,In stock (4 available),ac337893a9fe0085,Default,https://books.toscrape.com/media/cache/e7/3f/e73ff548ede8f14e62854878d86a604f.jpg,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
Are We Smart Enough to Know How Smart Animals Are?,,In stock (3 available),da0349a87c8caa2f,Nonfiction,https://books.toscrape.com/media/cache/18/c1/18c1089811f55295b689bda892628fee.jpg,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
Black Flags: The Rise of ISIS,,In stock (3 available),860318b8e244f39c,Nonfiction,https://books.toscrape.com/media/cache/54/a3/54a3916506dc5bd1a6ea2200a3d0b28f.jpg,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
